fund_code,fund_name,nav_date,unit_nav,accumulated_nav,daily_growth_rate_percent,source
110008,易方达稳健收益债券B,2005-10-26,1.0005,1.0025,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-10-27,1.0005,1.0025,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-10-28,1.0005,1.0025,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-10-31,1.0006,1.0026,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-01,1.0007,1.0027,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-02,1.0008,1.0028,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-03,1.0008,1.0028,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-04,1.0008,1.0028,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-07,1.0009,1.0029,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-08,1.001,1.003,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-09,1.0011,1.0031,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-10,1.0011,1.0031,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-11,1.0011,1.0031,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-14,1.0013,1.0033,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-15,1.0013,1.0033,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-16,1.0014,1.0034,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-17,1.0015,1.0035,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-18,1.0016,1.0036,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-21,1.0017,1.0037,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-22,1.0018,1.0038,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-23,1.0021,1.0041,0.03,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-24,1.0021,1.0041,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-25,1.0002,1.0042,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-28,1.0004,1.0044,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-29,1.0004,1.0044,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-11-30,1.0005,1.0045,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-01,1.0006,1.0046,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-02,1.0006,1.0046,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-05,1.0008,1.0048,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-06,1.0009,1.0049,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-07,1.001,1.005,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-08,1.0011,1.0051,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-09,1.0011,1.0051,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-12,1.0012,1.0052,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-13,1.0013,1.0053,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-14,1.0014,1.0054,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-15,1.0015,1.0055,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-16,1.0016,1.0056,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-19,1.0017,1.0057,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-20,1.0018,1.0058,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-21,1.0019,1.0059,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-22,1.0019,1.0059,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-23,1.0021,1.0061,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-26,1.0022,1.0062,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-27,1.0002,1.0062,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-28,1.0003,1.0063,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-29,1.0003,1.0063,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-30,1.0004,1.0064,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2005-12-31,1.0004,1.0064,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-01-04,1.0007,1.0067,0.03,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-01-05,1.0009,1.0069,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-01-06,1.001,1.007,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-01-09,1.0011,1.0071,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-01-10,1.0011,1.0071,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-01-11,1.0012,1.0072,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-01-12,1.0012,1.0072,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-01-13,1.0013,1.0073,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-01-16,1.0014,1.0074,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-01-17,1.0014,1.0074,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-01-18,1.0015,1.0075,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-01-19,1.0015,1.0075,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-01-20,1.0002,1.0076,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-01-23,1.0004,1.0078,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-01-24,1.0004,1.0078,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-01-25,1.0005,1.0079,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-02-06,1.0009,1.0083,0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-02-07,1.0011,1.0085,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-02-08,1.0012,1.0086,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-02-09,1.0012,1.0086,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-02-10,1.0013,1.0087,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-02-13,1.0014,1.0088,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-02-14,1.0014,1.0088,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-02-15,1.0015,1.0089,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-02-16,1.0015,1.0089,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-02-17,1.0016,1.009,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-02-20,1.0018,1.0092,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-02-21,1.0018,1.0092,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-02-22,1.0021,1.0095,0.03,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-02-23,1.0003,1.0095,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-02-24,1.0005,1.0097,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-02-27,1.0007,1.0099,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-02-28,1.0007,1.0099,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-01,1.0008,1.01,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-02,1.001,1.0102,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-03,1.001,1.0102,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-06,1.0012,1.0104,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-07,1.0012,1.0104,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-08,1.0012,1.0104,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-09,1.0013,1.0105,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-10,1.0013,1.0105,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-13,1.0014,1.0106,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-14,1.0015,1.0107,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-15,1.0017,1.0109,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-16,1.0017,1.0109,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-17,1.0017,1.0109,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-20,1.0019,1.0111,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-21,1.0021,1.0113,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-22,1.0022,1.0114,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-23,1.0022,1.0114,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-24,1.0023,1.0115,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-27,1.0024,1.0116,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-28,1.0003,1.0117,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-29,1.0003,1.0117,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-30,1.0004,1.0118,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-03-31,1.0007,1.0121,0.03,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-03,1.0008,1.0122,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-04,1.0011,1.0125,0.03,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-05,1.0012,1.0126,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-06,1.0014,1.0128,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-07,1.0017,1.0131,0.03,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-10,1.0018,1.0132,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-11,1.0018,1.0132,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-12,1.0019,1.0133,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-13,1.0019,1.0133,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-14,1.0019,1.0133,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-17,1.0021,1.0135,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-18,1.0021,1.0135,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-19,1.0021,1.0135,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-20,1.0022,1.0136,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-21,1.0022,1.0136,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-24,1.0023,1.0137,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-25,1.0002,1.0138,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-26,1.0002,1.0138,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-27,1.0003,1.0139,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-04-28,1.0003,1.0139,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-08,1.0007,1.0143,0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-09,1.0007,1.0143,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-10,1.0008,1.0144,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-11,1.0009,1.0145,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-12,1.001,1.0146,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-15,1.0011,1.0147,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-16,1.0011,1.0147,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-17,1.0011,1.0147,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-18,1.0012,1.0148,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-19,1.0012,1.0148,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-22,1.0013,1.0149,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-23,1.0014,1.015,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-24,1.0014,1.015,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-25,1.0014,1.015,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-26,1.0002,1.0151,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-29,1.0003,1.0152,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-30,1.0004,1.0153,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-05-31,1.0004,1.0153,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-01,1.0004,1.0153,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-02,1.0004,1.0153,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-05,1.0005,1.0154,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-06,1.0004,1.0153,-0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-07,1.0004,1.0153,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-08,1.0004,1.0153,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-09,1.0004,1.0153,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-12,1.0004,1.0153,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-13,1.0004,1.0153,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-14,1.0005,1.0154,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-15,1.0005,1.0154,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-16,1.0006,1.0155,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-19,1.0008,1.0157,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-20,1.0009,1.0158,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-21,1.001,1.0159,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-22,1.001,1.0159,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-23,1.0011,1.016,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-26,1.0017,1.0166,0.06,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-27,1.0012,1.0166,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-28,1.0012,1.0166,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-29,1.0012,1.0166,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-06-30,1.0013,1.0167,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-03,1.0014,1.0168,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-04,1.0014,1.0168,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-05,1.0014,1.0168,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-06,1.0015,1.0169,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-07,1.0015,1.0169,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-10,1.0016,1.017,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-11,1.0016,1.017,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-12,1.0017,1.0171,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-13,1.0017,1.0171,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-14,1.0017,1.0171,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-17,1.0019,1.0173,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-18,1.0019,1.0173,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-19,1.002,1.0174,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-20,1.002,1.0174,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-21,1.0021,1.0175,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-24,1.0022,1.0176,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-25,1.0023,1.0177,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-26,1.0024,1.0178,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-27,1.0024,1.0178,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-28,1.0024,1.0178,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-07-31,1.0026,1.018,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-01,1.002,1.018,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-02,1.002,1.018,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-03,1.002,1.018,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-04,1.0021,1.0181,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-07,1.0022,1.0182,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-08,1.0023,1.0183,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-09,1.0023,1.0183,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-10,1.0024,1.0184,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-11,1.0024,1.0184,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-14,1.0025,1.0185,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-15,1.0025,1.0185,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-16,1.0026,1.0186,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-17,1.0026,1.0186,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-18,1.0027,1.0187,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-21,1.0028,1.0188,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-22,1.0028,1.0188,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-23,1.0029,1.0189,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-24,1.0029,1.0189,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-25,1.0011,1.0171,-0.18,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-28,1.0012,1.0172,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-29,1.0013,1.0173,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-30,1.0013,1.0173,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-08-31,1.0014,1.0174,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-01,1.0014,1.0174,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-04,1.0015,1.0175,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-05,1.0016,1.0176,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-06,1.0016,1.0176,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-07,1.0002,1.0177,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-08,1.0002,1.0177,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-11,1.0004,1.0179,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-12,1.0004,1.0179,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-13,1.0005,1.018,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-14,1.0005,1.018,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-15,1.0005,1.018,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-18,1.0007,1.0182,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-19,1.0007,1.0182,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-20,1.0008,1.0183,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-21,1.0008,1.0183,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-22,1.0009,1.0184,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-25,1.001,1.0185,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-26,1.0003,1.0184,-0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-27,1.0004,1.0185,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-28,1.0004,1.0185,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-29,1.0005,1.0186,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-09-30,1.0005,1.0186,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-10-09,1.0009,1.019,0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-10-10,1.001,1.0191,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-10-11,1.001,1.0191,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-10-12,1.0011,1.0192,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-10-13,1.0011,1.0192,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-10-16,1.0013,1.0194,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-10-17,1.0013,1.0194,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-10-18,1.0014,1.0195,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-10-19,1.0014,1.0195,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-10-20,1.0015,1.0196,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-10-23,1.0016,1.0197,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-10-24,1.0017,1.0198,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-10-25,1.0017,1.0198,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-10-26,1.0018,1.0199,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-10-27,1.0018,1.0199,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-10-30,1.002,1.0201,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-10-31,1.0004,1.0199,-0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-01,1.0005,1.02,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-02,1.0005,1.02,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-03,1.0006,1.0201,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-06,1.0007,1.0202,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-07,1.0008,1.0203,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-08,1.0008,1.0203,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-09,1.0009,1.0204,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-10,1.0009,1.0204,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-13,1.0011,1.0206,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-14,1.0011,1.0206,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-15,1.0012,1.0207,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-16,1.0012,1.0207,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-17,1.0013,1.0208,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-20,1.0014,1.0209,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-21,1.0015,1.021,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-22,1.0015,1.021,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-23,1.0016,1.0211,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-24,1.0016,1.0211,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-27,1.0018,1.0213,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-28,1.0018,1.0213,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-29,1.0019,1.0214,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-11-30,1.0019,1.0214,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-12-01,1.0003,1.0215,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-12-04,1.0004,1.0216,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-12-05,1.0005,1.0217,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-12-06,1.0005,1.0217,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-12-07,1.0006,1.0218,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-12-08,1.0006,1.0218,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-12-11,1.0008,1.022,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-12-12,1.0008,1.022,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-12-13,1.0009,1.0221,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-12-14,1.0009,1.0221,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-12-15,1.001,1.0222,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-12-18,1.0011,1.0223,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-12-19,1.0012,1.0224,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-12-20,1.0013,1.0225,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2006-12-21,1.0013,1.0225,0.0,东方财富基金历史净值接口
